hamper_demand
0.04366557465332316
0.002154108513216353
0.01512363685320648
0.03558766772876183
0.067091504734551
0.034959386079073736
0.05385271283040883
0.09096620742269891
0.006417448278957052
0.0006731589103801104
0.03249113674101333
0.002154108513216353
0.0823497733698335
1.0
0.007539379796257236
0.002737512902212449
0.0005385271283040883
0.047525019072835795
0.085311672575506
0.02993313288156891
0.07507965713772831
0.35946685814297896
0.02513126598752412
0.01512363685320648
0.007539379796257236
0.1389848763631468
0.12332271238163622
0.012027105865457972
0.030292150967104966
0.04178072970425885
0.17412377148498856
0.0015707041242202576
0.46919176053493694
0.019925503747251265
0.3617107211775793
0.04047928914419064
0.03177310056994121
0.048198177983215906
0.011443701476461877
0.015213391374590495
0.002154108513216353
0.009738365570165598
0.13036844231028138
0.08760041287079837
0.008661311313557421
0.005385271283040883
0.04846744154736795
0.007539379796257236
0.0015707041242202576
0.0006731589103801104
0.03675447650675403
0.033927209083157564
0.274648835435085
0.00919983844186151
0.07884934703585693
0.8704393483821747
0.06058430193420993
0.009738365570165598
0.047884037158371855
0.02293228021361576
0.0
0.023919579948839923
0.06062917919490194
0.047973791679755864
0.042947538482251045
0.0005834043889960957
0.029259973971188798
0.0005385271283040883
0.03074092357402504
0.006417448278957052
0.037741776241978185
0.0003590180855360589
0.008751065834941436
0.04065879818695867
0.01763676345195889
0.0012565632993762062
0.023919579948839923
0.09855046447964816
0.0
0.0035901808553605885
0.04056904366557465
0.10483328097652919
0.020464030875555355
0.035812054032221874
0.008751065834941436
0.01005250639500965
0.0963066014450478
0.3701027689269847
0.03302966386931742
0.01934209935825517
0.008751065834941436
0.01615581384912265
0.2267199210160212
0.006417448278957052
0.506260377866535
0.0075842570569492436
0.0011668087779921914
0.057038998339541354
0.01292465107929812
0.0015707041242202576
0.040703675447650675
0.0009424224745321546
0.009154961181169503
0.6516627025086389
0.028856078624960733
0.008751065834941436
0.17044383610824396
0.0
0.02800341067181259
